,cl_id,halo_mass,z_cl,redshift,stellar_mass,g_mag,r_mag
1410,1184254,364000000000000.0,0.2891,0.2711,17060823890.031208,21.702,20.207
1411,1184254,364000000000000.0,0.2891,0.2787,43954161543.78252,20.898,19.405
1412,1184254,364000000000000.0,0.2891,0.2835,15135612484.362072,21.769,20.24
1413,1184254,364000000000000.0,0.2891,0.314,19952623149.688828,21.982,20.679
1414,1184254,364000000000000.0,0.2891,0.2595,116412602941.04933,20.033,18.598
1415,1184254,364000000000000.0,0.2891,0.2889,114024978756.11697,20.622,19.16
1416,1184254,364000000000000.0,0.2891,0.2734,66527315620.174194,20.581,19.107
1417,1192581,377000000000000.0,0.3614,0.4103,76736148936.18185,21.566,19.761
1418,1192581,377000000000000.0,0.3614,0.3698,113501081567.23143,21.125,19.405
1419,1192581,377000000000000.0,0.3614,0.3341,18071741260.109257,22.141,20.619
1420,1192581,377000000000000.0,0.3614,0.3259,31695674630.434868,21.335,20.218
1421,1192581,377000000000000.0,0.3614,0.3848,10964781961.43183,22.362,20.974
1422,1192581,377000000000000.0,0.3614,0.3748,23388372386.593536,22.245,20.585
1423,1192581,377000000000000.0,0.3614,0.3396,96161227838.36658,21.008,19.693
1424,1192581,377000000000000.0,0.3614,0.3825,39536662006.81275,21.936,20.446
1425,1192581,377000000000000.0,0.3614,0.3745,16143585568.26487,22.403,21.07
1426,1192581,377000000000000.0,0.3614,0.3601,10000000000.0,22.716,21.101
1427,1192581,377000000000000.0,0.3614,0.3926,23067471887.20067,22.372,20.687
1428,1192581,377000000000000.0,0.3614,0.374,14655478409.559128,21.013,19.981
1429,1192581,377000000000000.0,0.3614,0.3167,62230028516.916016,20.998,19.461
1430,1192581,377000000000000.0,0.3614,0.3935,18967059212.111485,22.368,20.664
1431,1192581,377000000000000.0,0.3614,0.3675,36391503612.72071,21.829,20.185
1432,1192581,377000000000000.0,0.3614,0.3922,31622776601.683792,22.25,20.489
1433,1192581,377000000000000.0,0.3614,0.3885,13899526312.133554,22.735,21.011
1434,1192581,377000000000000.0,0.3614,0.3606,141579377995.7081,20.834,19.119
1435,1192581,377000000000000.0,0.3614,0.3587,13458603540.55947,21.934,20.956
1436,1192581,377000000000000.0,0.3614,0.337,11912420080.273762,22.397,20.906
1437,1192581,377000000000000.0,0.3614,0.3715,29040226544.64445,22.072,20.349
1438,1192581,377000000000000.0,0.3614,0.3525,116949939101.987,21.018,19.29
1439,1192581,377000000000000.0,0.3614,0.3563,959400631515.9316,19.294,17.514
1440,1192581,377000000000000.0,0.3614,0.4114,28906798823.654778,20.871,19.863
1441,1192581,377000000000000.0,0.3614,0.3715,13458603540.55947,22.077,20.858
1442,1192581,377000000000000.0,0.3614,0.3614,60953689724.01694,21.497,19.826
1443,1192581,377000000000000.0,0.3614,0.3582,110917481526.24008,21.007,19.32
1444,1192581,377000000000000.0,0.3614,0.403,17378008287.493763,22.786,21.006
1445,1192581,377000000000000.0,0.3614,0.3851,12359474334.44512,22.482,20.852
1446,1192581,377000000000000.0,0.3614,0.3665,200447202736.51593,20.497,18.788
1447,1192581,377000000000000.0,0.3614,0.3677,34355794789.98743,21.778,20.17
1448,1192581,377000000000000.0,0.3614,0.3464,18155156627.73137,22.059,20.518
1449,1192581,377000000000000.0,0.3614,0.3523,26061535499.988976,21.861,20.361
1450,1192581,377000000000000.0,0.3614,0.3537,83176377110.26709,19.364,18.567
1451,1192581,377000000000000.0,0.3614,0.3934,16368165214.278101,22.583,20.839
1452,1192581,377000000000000.0,0.3614,0.3572,16943378004.473253,22.386,20.781
1453,1192581,377000000000000.0,0.3614,0.3618,14092887984.21872,22.525,20.864
1454,1192581,377000000000000.0,0.3614,0.3263,27605778562.203503,21.968,20.468
1455,1192581,377000000000000.0,0.3614,0.3937,18879913490.962925,22.373,20.835
1456,1192581,377000000000000.0,0.3614,0.3262,161064563517.8273,20.151,18.655
1457,1192581,377000000000000.0,0.3614,0.3541,123310483322.8907,20.758,19.114
1458,1192581,377000000000000.0,0.3614,0.3457,77624711662.86928,20.639,19.227
1459,1192581,377000000000000.0,0.3614,0.356,22803420720.004208,22.237,20.601
1460,1192581,377000000000000.0,0.3614,0.4032,12161860006.463703,22.915,21.175
1461,1192581,377000000000000.0,0.3614,0.3347,20701413487.910458,22.142,20.548
1462,1192581,377000000000000.0,0.3614,0.363,25941793621.18812,21.587,20.401
1463,1192581,377000000000000.0,0.3614,0.3556,31117163371.0602,22.283,20.559
1464,1192581,377000000000000.0,0.3614,0.3188,20892961308.54041,21.822,20.527
1465,1192581,377000000000000.0,0.3614,0.388,11324003632.355577,22.72,21.211
1466,1192581,377000000000000.0,0.3614,0.3335,20606299132.700005,22.204,20.653
1467,1192581,377000000000000.0,0.3614,0.3631,43451022417.15714,21.675,20.006
1468,1192581,377000000000000.0,0.3614,0.3558,140928879842.1872,21.076,19.342
1469,1192581,377000000000000.0,0.3614,0.3619,83752928212.68826,20.688,19.408
1470,1192581,377000000000000.0,0.3614,0.3212,63533093185.17449,21.558,20.098
1471,1192581,377000000000000.0,0.3614,0.3919,76383578357.76892,21.449,19.707
1472,1192581,377000000000000.0,0.3614,0.3665,13931568029.453035,22.446,20.796
1473,1192581,377000000000000.0,0.3614,0.3377,13212956341.865765,22.276,20.786
1474,1192581,377000000000000.0,0.3614,0.3698,62086903423.00625,21.529,19.825
1475,1192581,377000000000000.0,0.3614,0.37,69023980384.02426,21.63,20.016
1476,1192581,377000000000000.0,0.3614,0.405,68233869414.1669,22.182,20.496
1477,1199939,264000000000000.0,0.2881,0.2479,53333489548.76213,20.767,19.586
1478,1199939,264000000000000.0,0.2881,0.2652,79250133048.04701,20.168,18.819
1479,1199939,264000000000000.0,0.2881,0.3161,28906798823.654778,20.765,19.509
1480,1199939,264000000000000.0,0.2881,0.2822,32210687912.834282,20.081,19.163
1481,1199939,264000000000000.0,0.2881,0.2961,40179081084.89392,20.791,19.397
1482,1199939,264000000000000.0,0.2881,0.2667,24099054286.865932,20.856,19.845
1483,1199939,264000000000000.0,0.2881,0.2676,149279440957.89944,19.865,18.593
1484,1199939,264000000000000.0,0.2881,0.2866,13427649611.378641,21.704,20.353
1485,1199939,264000000000000.0,0.2881,0.3019,71285303012.65192,20.518,18.991
1486,1199939,264000000000000.0,0.2881,0.2607,15848931924.611109,21.334,19.99
1487,1199939,264000000000000.0,0.2881,0.2859,89949758153.00365,19.643,18.68
1488,1199939,264000000000000.0,0.2881,0.2801,73620709749.47375,20.683,19.181
1489,1199939,264000000000000.0,0.2881,0.3094,73960527505.82375,20.665,19.115
1490,1199939,264000000000000.0,0.2881,0.2714,110153930954.14145,20.088,18.634
1491,1199939,264000000000000.0,0.2881,0.3312,66221650370.176155,20.443,19.104
1492,1199939,264000000000000.0,0.2881,0.3062,15135612484.362072,20.839,19.818
1493,1199939,264000000000000.0,0.2881,0.2875,75335556373.37186,20.269,18.928
1494,1199939,264000000000000.0,0.2881,0.3189,19543394557.753963,20.66,19.674
1495,1199939,264000000000000.0,0.2881,0.3384,48305880203.97719,21.059,19.531
1496,1199939,264000000000000.0,0.2881,0.3009,27478941531.02397,21.395,19.898
1497,1199939,264000000000000.0,0.2881,0.2947,14825180851.459515,20.618,19.781
1498,1199939,264000000000000.0,0.2881,0.2716,133967668742.59372,19.474,18.24
1499,1199939,264000000000000.0,0.2881,0.3013,18923436186.449722,21.568,20.247
1500,1199939,264000000000000.0,0.2881,0.3341,50933087105.71963,20.575,19.302
1501,1199939,264000000000000.0,0.2881,0.2856,63973483548.26469,20.215,18.947
1502,1199939,264000000000000.0,0.2881,0.2713,31988951096.914036,20.763,19.454
1503,1199939,264000000000000.0,0.2881,0.3093,44157044735.33121,19.924,18.968
1504,1199939,264000000000000.0,0.2881,0.3052,65614526630.290565,20.201,19.04
1505,1199939,264000000000000.0,0.2881,0.3048,11534532578.210907,21.78,20.531
1506,1199939,264000000000000.0,0.2881,0.2729,65463617406.72761,21.361,19.979
1507,1199939,264000000000000.0,0.2881,0.2881,792501330480.4702,18.632,17.067
1508,1199939,264000000000000.0,0.2881,0.2854,24210290467.3618,21.218,19.804
1509,1199939,264000000000000.0,0.2881,0.3257,14655478409.559128,21.209,20.199
1510,1199939,264000000000000.0,0.2881,0.3093,15595525028.269522,21.069,20.119
1511,1199939,264000000000000.0,0.2881,0.2777,22335722228.30533,21.046,19.74
1512,1199939,264000000000000.0,0.2881,0.2832,14825180851.459515,21.654,20.275
1513,1199939,264000000000000.0,0.2881,0.2729,41399967481.97313,20.822,19.435
1514,1199939,264000000000000.0,0.2881,0.3364,10209394837.076807,21.989,20.722
1515,1199939,264000000000000.0,0.2881,0.3276,27669416454.115128,21.773,20.306
1516,1199939,264000000000000.0,0.2881,0.3159,27478941531.02397,21.257,19.976
1517,1199939,264000000000000.0,0.2881,0.2973,22803420720.004208,21.121,19.954
1518,1199939,264000000000000.0,0.2881,0.3374,24099054286.865932,21.92,20.639
1519,1206694,376000000000000.0,0.3365,0.3837,14521116175.877449,22.481,21.102
1520,1206694,376000000000000.0,0.3365,0.3409,19860949173.573715,21.986,20.387
1521,1206694,376000000000000.0,0.3365,0.3601,16481623915.255102,21.877,20.792
1522,1206694,376000000000000.0,0.3365,0.3751,50466129756.35277,20.862,19.592
1523,1206694,376000000000000.0,0.3365,0.3363,24154608344.449356,22.169,20.522
1524,1206694,376000000000000.0,0.3365,0.3568,11830415557.251657,22.614,21.049
1525,1206694,376000000000000.0,0.3365,0.351,11271974561.755093,22.096,20.845
1526,1206694,376000000000000.0,0.3365,0.3355,38815036599.064865,21.687,20.164
1527,1206694,376000000000000.0,0.3365,0.3088,42953642676.48864,21.54,20.36
1528,1206694,376000000000000.0,0.3365,0.3237,23988329190.194946,21.803,20.205
1529,1206694,376000000000000.0,0.3365,0.342,33113112148.259075,22.132,20.445
1530,1206694,376000000000000.0,0.3365,0.3343,28119008303.989395,21.673,20.077
1531,1206694,376000000000000.0,0.3365,0.3042,90157113760.5957,20.273,19.091
1532,1206694,376000000000000.0,0.3365,0.2937,89949758153.00365,21.032,19.813
1533,1206694,376000000000000.0,0.3365,0.3473,67297665628.43168,21.011,19.452
1534,1206694,376000000000000.0,0.3365,0.3019,29376496519.615307,21.591,20.007
1535,1206694,376000000000000.0,0.3365,0.3709,52966344389.16581,21.538,19.808
1536,1206694,376000000000000.0,0.3365,0.3482,11534532578.210907,22.342,20.758
1537,1206694,376000000000000.0,0.3365,0.3327,371535229097.1728,19.952,18.261
1538,1206694,376000000000000.0,0.3365,0.3653,12274392311.584084,22.412,20.782
1539,1206694,376000000000000.0,0.3365,0.3225,14454397707.45928,21.288,20.287
1540,1206694,376000000000000.0,0.3365,0.3432,29241523778.433308,22.069,20.352
1541,1206694,376000000000000.0,0.3365,0.3482,10665961212.30259,22.604,20.972
1542,1206694,376000000000000.0,0.3365,0.3335,26853444456.58509,22.094,20.441
1543,1206694,376000000000000.0,0.3365,0.3365,1380384264602.8867,18.584,16.896
1544,1206694,376000000000000.0,0.3365,0.3342,32284941217.12638,21.832,20.192
1545,1206694,376000000000000.0,0.3365,0.3805,24099054286.865932,22.263,20.517
1546,1206694,376000000000000.0,0.3365,0.3704,51641636927.207,21.639,19.869
1547,1206694,376000000000000.0,0.3365,0.3719,49203953568.14511,21.285,19.68
1548,1206694,376000000000000.0,0.3365,0.3714,49317380395.493546,21.42,19.906
1549,1206694,376000000000000.0,0.3365,0.3359,71121351365.33296,21.293,19.633
1550,1206694,376000000000000.0,0.3365,0.3369,61094202490.557144,21.666,19.996
1551,1206694,376000000000000.0,0.3365,0.3372,153461698279.9294,20.492,18.865
1552,1206694,376000000000000.0,0.3365,0.3327,42657951880.15934,21.39,19.886
1553,1206694,376000000000000.0,0.3365,0.3299,167880401812.2559,20.42,18.747
1554,1206694,376000000000000.0,0.3365,0.3216,77983011052.32578,20.571,19.301
1555,1206694,376000000000000.0,0.3365,0.3578,23227367963.57105,22.155,20.465
1556,1206694,376000000000000.0,0.3365,0.3625,13803842646.028866,22.503,20.869
1557,1206694,376000000000000.0,0.3365,0.3765,18535316234.148144,21.204,20.135
1558,1206694,376000000000000.0,0.3365,0.3331,14893610777.109154,22.168,20.591
1559,1206694,376000000000000.0,0.3365,0.3257,90782053017.81862,20.869,19.237
1560,1206694,376000000000000.0,0.3365,0.3371,26061535499.988976,21.93,20.29
1561,1208739,290000000000000.0,0.2389,0.2389,1428893958511.1008,17.642,16.221
1562,1208739,290000000000000.0,0.2389,0.2474,23768402866.248734,20.877,19.526
1563,1208739,290000000000000.0,0.2389,0.2491,11857687481.671597,21.024,19.822
1564,1208739,290000000000000.0,0.2389,0.231,46451527522.274925,20.102,18.91
1565,1208739,290000000000000.0,0.2389,0.2466,28248799749.157104,20.723,19.421
1566,1208739,290000000000000.0,0.2389,0.215,13489628825.916561,20.977,19.998
1567,1208739,290000000000000.0,0.2389,0.2402,15417004529.495615,21.036,19.749
1568,1208739,290000000000000.0,0.2389,0.2784,38636697705.40689,20.637,19.308
1569,1208739,290000000000000.0,0.2389,0.2237,34593937782.61217,19.666,18.827
1570,1208739,290000000000000.0,0.2389,0.2362,13304544179.780928,20.968,19.852
1571,1208739,290000000000000.0,0.2389,0.2233,10641430182.243141,21.326,20.133
1572,1208739,290000000000000.0,0.2389,0.2348,66221650370.176155,19.548,18.587
1573,1208739,290000000000000.0,0.2389,0.2499,111173172728.15897,19.66,18.285
1574,1208739,290000000000000.0,0.2389,0.2735,11830415557.251657,21.382,20.094
1575,1208739,290000000000000.0,0.2389,0.2249,159587914723.67303,19.202,17.917
1576,1208739,290000000000000.0,0.2389,0.2852,13182567385.564047,20.287,19.442
1577,1208739,290000000000000.0,0.2389,0.2855,12161860006.463703,20.591,19.65
1578,1208739,290000000000000.0,0.2389,0.241,23550492838.96009,20.597,19.524
1579,1208739,290000000000000.0,0.2389,0.2782,24888573182.823956,21.449,20.191
1580,1208739,290000000000000.0,0.2389,0.2315,163681652142.781,19.353,18.0
1581,1208739,290000000000000.0,0.2389,0.2156,25822601906.34601,20.539,19.327
1582,1208739,290000000000000.0,0.2389,0.2197,38636697705.40689,19.988,19.154
1583,1208739,290000000000000.0,0.2389,0.2397,30619634336.90682,20.675,19.362
1584,1208739,290000000000000.0,0.2389,0.2827,13273944577.297375,21.279,20.015
1585,1208739,290000000000000.0,0.2389,0.2715,36224299841.6698,20.856,19.445
1586,1208739,290000000000000.0,0.2389,0.2843,12823305826.56023,21.556,20.163
1587,1208739,290000000000000.0,0.2389,0.2432,16557699634.69526,21.129,19.844
1588,1208739,290000000000000.0,0.2389,0.239,164058977319.9539,19.451,18.063
1589,1208739,290000000000000.0,0.2389,0.2458,44668359215.09635,20.422,19.085
1590,1208739,290000000000000.0,0.2389,0.2467,34914031547.85855,20.641,19.318
1591,1208739,290000000000000.0,0.2389,0.2387,130617088813.18405,19.56,18.444
1592,1208739,290000000000000.0,0.2389,0.2438,26242185433.844444,21.024,19.639
1593,1208739,290000000000000.0,0.2389,0.2011,31188895840.939354,19.414,18.702
1594,1208739,290000000000000.0,0.2389,0.2549,34276778654.645046,20.511,19.257
1595,1208739,290000000000000.0,0.2389,0.23,17906058540.352947,21.203,19.948
1596,1208739,290000000000000.0,0.2389,0.1946,107646521362.98349,19.103,18.086
1597,1208739,290000000000000.0,0.2389,0.2613,10423174293.933058,21.385,20.465
1598,1208739,290000000000000.0,0.2389,0.2503,28119008303.989395,20.001,19.081
1599,1208739,290000000000000.0,0.2389,0.2817,39627803425.544014,19.933,18.893
1600,1208739,290000000000000.0,0.2389,0.199,15848931924.611109,20.799,19.711
1601,1208739,290000000000000.0,0.2389,0.2774,10592537251.772898,21.426,20.178
1602,1208739,290000000000000.0,0.2389,0.2762,11641260294.104933,21.378,20.283
1603,1212123,267000000000000.0,0.2536,0.2836,98401110576.11345,20.033,18.552
1604,1212123,267000000000000.0,0.2536,0.2504,20323570109.36221,20.687,19.776
1605,1212123,267000000000000.0,0.2536,0.2466,29580124665.515465,20.908,19.518
1606,1212123,267000000000000.0,0.2536,0.2608,48640720569.14609,20.689,19.31
1607,1212123,267000000000000.0,0.2536,0.2525,29040226544.64445,20.979,19.59
1608,1212123,267000000000000.0,0.2536,0.262,12331048332.28907,21.399,20.17
1609,1212123,267000000000000.0,0.2536,0.2596,13867558288.718868,21.54,20.138
1610,1212123,267000000000000.0,0.2536,0.2813,32583670100.20087,20.99,19.555
1611,1212123,267000000000000.0,0.2536,0.2658,38106582339.37726,20.654,19.275
1612,1212123,267000000000000.0,0.2536,0.2585,29241523778.433308,20.981,19.569
1613,1212123,267000000000000.0,0.2536,0.2702,10303861204.416159,21.383,20.064
1614,1212123,267000000000000.0,0.2536,0.2885,50699070827.47044,20.839,19.353
1615,1212123,267000000000000.0,0.2536,0.2537,45814188671.4533,20.487,19.114
1616,1212123,267000000000000.0,0.2536,0.2999,31768740706.497757,20.51,19.639
1617,1212123,267000000000000.0,0.2536,0.2791,11142945335.917315,21.871,20.432
1618,1212123,267000000000000.0,0.2536,0.2488,221819641980.02194,19.533,18.103
1619,1212123,267000000000000.0,0.2536,0.2727,38547835766.57721,20.909,19.443
1620,1212123,267000000000000.0,0.2536,0.2517,52119471110.50811,20.541,19.126
1621,1212123,267000000000000.0,0.2536,0.2926,118304155572.51659,19.884,18.457
1622,1212123,267000000000000.0,0.2536,0.2638,16634126503.701698,21.458,20.062
1623,1212123,267000000000000.0,0.2536,0.255,47206304126.35899,20.6,19.21
1624,1212123,267000000000000.0,0.2536,0.2734,14893610777.109154,21.463,20.12
1625,1212123,267000000000000.0,0.2536,0.2536,762079010025.4115,18.504,16.981
1626,1212123,267000000000000.0,0.2536,0.2841,14321878992.735455,21.38,20.033
1627,1212123,267000000000000.0,0.2536,0.2824,19230917289.101616,21.382,20.012
1628,1212123,267000000000000.0,0.2536,0.2816,44463126746.910835,20.805,19.301
1629,1212123,267000000000000.0,0.2536,0.255,29040226544.64445,20.496,19.433
1630,1212123,267000000000000.0,0.2536,0.2866,10764652136.29835,21.666,20.26
1631,1212123,267000000000000.0,0.2536,0.248,16106456351.782732,21.377,20.007
1632,1212123,267000000000000.0,0.2536,0.252,34514373933.58565,20.842,19.454
1633,1212123,267000000000000.0,0.2536,0.2621,110917481526.24008,20.01,18.554
1634,1212123,267000000000000.0,0.2536,0.2574,42756288615.158646,20.699,19.257
1635,1212123,267000000000000.0,0.2536,0.277,33573761424.295452,21.109,19.654
1636,1212123,267000000000000.0,0.2536,0.2246,12161860006.463703,20.2,19.505
1637,1212123,267000000000000.0,0.2536,0.2619,38282474331.68228,20.833,19.39
1638,1212123,267000000000000.0,0.2536,0.2964,13708817661.64855,21.613,20.242
1639,1212123,267000000000000.0,0.2536,0.2742,22029264630.53456,21.312,19.873
1640,1212123,267000000000000.0,0.2536,0.2906,16255487557.50485,20.575,19.605
1641,1212123,267000000000000.0,0.2536,0.2526,190985325856.62405,19.681,18.163
1642,1212123,267000000000000.0,0.2536,0.2751,12764388088.113434,21.608,20.204
1643,1212123,267000000000000.0,0.2536,0.2501,17823787674.480873,21.249,19.929
1644,1212123,267000000000000.0,0.2536,0.2383,22646443075.93062,20.975,19.65
1645,1212123,267000000000000.0,0.2536,0.2617,15488166189.124796,21.218,19.927
1646,1212123,267000000000000.0,0.2536,0.2852,39902490236.21429,20.901,19.462
